entity_type,id,name,parent_tm,status,changed_fields
Trafo,5667,TR-A,SELİMPAŞA MOBİL,updated,ONAN Gücü (MVA)
Trafo,5671,TR-B,TİRE,unchanged,
Trafo,5672,TR-D,PETLAS,unchanged,
Trafo,5673,TR-A,ALAŞEHİR,unchanged,
Trafo,5674,TR,ILISU HES,unchanged,
Trafo,5676,TR-A,LİCE,unchanged,
Trafo,5679,TR-B,KARACABEY,unchanged,
Trafo,5680,TR-A,ÇORUM2,unchanged,
Trafo,5682,TR-B,DİNAR,unchanged,
Trafo,5683,TR-C,TAŞOLUK,unchanged,
Trafo,5684,C-TR-5,ELGÜN,updated,Normal İşletme Durumu
Trafo,5685,TR-B,BOĞAZLIYAN,unchanged,
Trafo,5686,TR-A,ŞİLE,unchanged,
Trafo,5689,TR-B,KÖSEKÖY,unchanged,
Trafo,5690,B-OTR-3,BÖLÜCEK,unchanged,
Trafo,5694,TR-C,VİRANŞEHİR,unchanged,
Trafo,5695,A-OTR-2,ZEUGMA,unchanged,
Trafo,5696,TR-A,ÇANAKKALE,unchanged,
Trafo,5699,TR-C,ERDEMLİ,unchanged,
Trafo,5700,TR-C,ATIŞALANI,unchanged,
Trafo,5701,TR-A,AKSARAY İSTANBUL,unchanged,
Trafo,5702,TR-B,AKSARAY İSTANBUL,unchanged,
Trafo,5703,TR-C,AKSARAY İSTANBUL,unchanged,
Trafo,5704,TR-D,AKSARAY İSTANBUL,unchanged,
Trafo,5705,TR-B,AKBÜK,unchanged,
Trafo,5706,TR-B,GİRESUN,unchanged,
Trafo,5707,TR-A,İKİTELLİ,unchanged,
Trafo,5708,TR-A,CİZRE,unchanged,
Trafo,5709,TR-B,LÜLEBURGAZ,unchanged,
Trafo,5715,TR-A,ÇİNE,unchanged,
Trafo,5716,TR-B,ÇİNE,unchanged,
Trafo,5717,TR-B,AFYON3,unchanged,
Trafo,5718,TR-B,ALAKOVA,unchanged,
Trafo,5719,B-OTR-4,KÖYLÜKÖY,unchanged,
Trafo,5721,TR-B,EĞİRDİR YUSUF ÖZDEMİR,updated,Normal İşletme Durumu
Trafo,5722,TR-B,EŞMEKAYA,unchanged,
Trafo,5723,TR-A,ISPARTA,unchanged,
Trafo,5724,TR-C,ALSANCAK GİS,unchanged,
Trafo,5726,TR-C,UŞAK OSB,unchanged,
Trafo,5727,TR-B,ERENKÖY,unchanged,
Trafo,5728,TR-B,SELÇUK,unchanged,
Trafo,5730,TR-A,AKYAKA,unchanged,
Trafo,5731,TR-A,KIZILIRMAK,unchanged,
Trafo,5732,TR-B,KIZILIRMAK,unchanged,
Trafo,5733,TR-C,ALÇUK,unchanged,
Trafo,5734,TR-D,ALÇUK,unchanged,
Trafo,5735,TR-B,DİYARBAKIR2,unchanged,
Trafo,5736,TR-A,SARUHANLI,unchanged,
Trafo,5737,A-OTR-2,ELGÜN,unchanged,
Trafo,5738,TR-1,DDY GAZİRAY,unchanged,
Trafo,5739,TR-2,DDY GAZİRAY,unchanged,
Trafo,5740,A-OTR-1,RAFİNERİ,unchanged,
Trafo,5741,B-OTR-4,KAYSERİ KAPASİTÖR,unchanged,
Trafo,5744,TR-C,DİLER ÇELİK,unchanged,
Trafo,5745,TR-A,DENİZLİ3,unchanged,
Trafo,5746,A-OTR-1,ALTINORDU,unchanged,
Trafo,5747,TR-A,BOZDOĞAN,unchanged,
Trafo,5749,A-OTR-1,İZMİR HAVZA,unchanged,
Trafo,5750,B-OTR-4,İZMİR HAVZA,unchanged,
Trafo,5751,TR-A,İZMİR HAVZA,unchanged,
Trafo,5752,TR-B,SENDİREMEKE,unchanged,
Trafo,5754,TR-2,İZDEMİR TES,unchanged,
Trafo,5755,TR-D,SELİMİYE,unchanged,
Trafo,5756,TR-B,KEÇİBORLU,unchanged,
Trafo,5758,B-OTR-3,ÇARŞAMBA,unchanged,
Trafo,5759,TR-B,ALAÇATI,unchanged,
Trafo,5760,TR-A,MEYDANCIK HAVZA,unchanged,
Trafo,5761,TR-B,MEYDANCIK HAVZA,unchanged,
Trafo,5762,"6,3 kV TR-1",ÇAYIRHAN TES,unchanged,
Trafo,5763,"6,3 kV TR-2",ÇAYIRHAN TES,unchanged,
Trafo,5765,TR-A,URLA1,unchanged,
Trafo,5766,TR-B,KARSAK,unchanged,
Trafo,5767,TR-B,BEYŞEHİR,unchanged,
Trafo,5768,TR-A,ALAPLI,unchanged,
Trafo,5769,TR-B,ALAPLI,unchanged,
Trafo,5770,TR-A,BOLU1,unchanged,
Trafo,5771,TR-3,LODOS RES,unchanged,
Trafo,5772,TR-A,UZUNKÖPRÜ,unchanged,
Trafo,5773,TR-A,BANDIRMA,unchanged,
Trafo,5774,TR-B,ZEYTİNLİ,unchanged,
Trafo,5775,OTR-3,KIZILOT,unchanged,
Trafo,5776,TR-A,KIZILOT,unchanged,
Trafo,5777,TR-A,YAZIHAN HAVZA,unchanged,
Trafo,5779,TR-A,KIZKALESİ,unchanged,
Trafo,5782,TR-B,SAMANDAĞ,unchanged,
Trafo,5783,TR-A,ÖRLEMİŞ RES,unchanged,
Trafo,5784,B-OTR-3,BURSA DGKÇS,unchanged,
Trafo,5785,TR-B,KARASU,unchanged,
Trafo,5787,TR-A,YUKARI MANAHOZ,unchanged,
Trafo,5788,TR-A,NACARLI,unchanged,
Trafo,5789,TR-A,YENİDERE HAVZA,unchanged,
Trafo,5790,YOL VERME,ORHANELİ TES,unchanged,
Trafo,5791,TR-B,TÜRKGÜCÜ,unchanged,
Trafo,5792,TR-B,TEFENNİ,unchanged,
Trafo,5793,TR-A,VİZE 2 RES,unchanged,
Trafo,5797,TR-B,KIYIKÖY RES (KIRKLARELİ),unchanged,
Trafo,5798,TR-A,ERCİŞ,unchanged,
Trafo,5799,TR-A,ERZİNCAN,unchanged,
Trafo,5801,TR-A,ADIGÜZEL HES,unchanged,
Trafo,5802,TR-B,ONDOKUZMAYIS,unchanged,
Trafo,5803,TR-A,BAFA RES,unchanged,
Trafo,5805,TR-A,BULANCAK,unchanged,
Trafo,5806,TR-B,BULANCAK,unchanged,
Trafo,5809,TR-A,ULUCAK,unchanged,
Trafo,5810,TR-B,YÜKSEKOVA,unchanged,
Trafo,5811,TR-A,SEYMEN BES,unchanged,
Trafo,5812,TR-B,SARUHANLI,unchanged,
Trafo,5813,TR-A,KARLITEPE RES,unchanged,
Trafo,5814,TR-B,AMASYA,unchanged,
Trafo,5816,TR-A,EVRENCİK RES,unchanged,
Trafo,5817,TR-B,EVRENCİK RES,unchanged,
Trafo,5820,TR-A,BAĞLAMA RES,unchanged,
Trafo,5823,TR-C,GAZİANTEP,unchanged,
Trafo,5824,TR-A,KARAPINAR ACIGÖL GES,unchanged,
Trafo,5825,TR-B,KARAPINAR ACIGÖL GES,unchanged,
Trafo,5826,TR-B,TERME,unchanged,
Trafo,5828,TR-A,BULANIK,unchanged,
Trafo,5829,TR-B,KULA,unchanged,
Trafo,5830,TR-B,ÜMİTKÖY,unchanged,
Trafo,5831,TR-A,NURSAN,unchanged,
Trafo,5832,TR-B,NURSAN,unchanged,
Trafo,5833,TR-A,TEKSİN GES,unchanged,
Trafo,5834,TR-A,KAHTA,unchanged,
Trafo,5835,TR-B,KAHTA,unchanged,
Trafo,5837,TR-6,ANDIRIN,unchanged,
Trafo,5838,TR-A,ACIPAYAM,unchanged,
Trafo,5840,TR-B,TAKSAN,unchanged,
Trafo,5841,TR-A,KUYULUKOYAK RES,unchanged,
Trafo,5842,A-OTR-1,ÇAN HAVZA,unchanged,
Trafo,5843,B-OTR-3,ÇAN HAVZA,unchanged,
Trafo,5844,TR-A,ÇAN HAVZA,unchanged,
Trafo,5845,TR-B,ÇAN HAVZA,unchanged,
Trafo,5846,TR-A,HADIMKÖY,unchanged,
Trafo,5848,TR-A,CUMAYERİ,unchanged,
Trafo,5849,TR-A,EDEBEY,unchanged,
Trafo,5850,TR-B,EDEBEY,unchanged,
Trafo,5851,TR-A,MERSİNLİ RES,unchanged,
Trafo,5852,TR-A,SİBEL RES,unchanged,
Trafo,5853,TR-B,SİBEL RES,unchanged,
Trafo,5854,TR-A,ÇAMINBAŞI RES,unchanged,
Trafo,5858,TR-1,SAROS RES,unchanged,
Trafo,5859,TR-2,SAROS RES,unchanged,
Trafo,5862,TR-A,GÖKZİRVE RES,unchanged,
Trafo,5863,TR-A,GAZİ-9 RES,unchanged,
Trafo,5864,TR-A,TERCAN,unchanged,
Trafo,5865,TR-A,MAREN,updated,Bağlantı Türü
Trafo,5866,TR-A,KUŞADASI RES,unchanged,
Trafo,5867,TR-B,KUŞADASI RES,unchanged,
Trafo,5868,TR-A,PASİNLER HAVZA,unchanged,
Trafo,5870,TR-A,BAHRİBABA,unchanged,
Trafo,5871,TR-B,BAHRİBABA,unchanged,
Trafo,5872,TR-A,GÜNEY-1 RES,unchanged,
Trafo,5873,TR-D,İSAKÖY,unchanged,
Trafo,5874,TR-C,AKYEL 1 RES,updated,Adı
Trafo,5875,TR-B,AKYEL 1 RES,updated,Adı
Trafo,5876,TR-7,SEYİTÖMER TES,unchanged,
Trafo,5877,TR-A,VAN ARISU GES,unchanged,
Trafo,5878,YOL VERME2,SEYİTÖMER TES,unchanged,
Trafo,5879,TR-A,YENİKÖY RES,unchanged,
Trafo,5881,TR-A,PAZARKÖY RES,unchanged,
Trafo,5882,TR-C,YEŞİLVADİ,unchanged,
Trafo,5883,TR-A,KARTAL RES,unchanged,
Trafo,5884,TR-A,ÇİVRİL,unchanged,
Trafo,5885,TR-A,SELİMİYE RES,unchanged,
Trafo,5886,TR-B,GAZİOSMANPAŞA RES,unchanged,
Trafo,5887,TR-A,TAYAKADIN RES,unchanged,
Trafo,5890,TR-C,GEZENDE HES,unchanged,
Trafo,5891,TR-B,YUNAK,unchanged,
Trafo,5896,TR-1,SERTAVUL RES,unchanged,
Trafo,5897,TR-A,ULU RES,unchanged,
Trafo,5898,TR-A,ATAKALE RES,unchanged,
Trafo,5900,TR-A,MADEN,unchanged,
Trafo,5901,TR-A,ŞAPDAĞI RES,unchanged,
Trafo,5904,TR-B,ALACA,unchanged,
Trafo,5905,TR-A,GÖKTEPE RES,unchanged,
Trafo,5906,TR-A,GÜMÜŞHANE,unchanged,
Trafo,5908,TR-A,HINIS,unchanged,
Trafo,5909,TR-A,İSCEHİSAR,unchanged,
Trafo,5910,TR-B,İSCEHİSAR,updated,Normal İşletme Durumu
Trafo,5911,TR-B,KAYAŞ,unchanged,
Trafo,5912,TR-A,ERGAN,unchanged,
Trafo,5914,OTR-2,EREĞLİ KONYA,unchanged,
Trafo,5915,TR-A,ALTINOVA,unchanged,
Trafo,5916,TR-B,GEBZE KİMYA,unchanged,
Trafo,5918,TR-A,AYVACIK,unchanged,
Trafo,5920,TR-A,TAŞPINAR RES,unchanged,
Trafo,5921,TR-B,TAŞPINAR RES,unchanged,
Trafo,5922,TR-B,BAHÇELİEVLER,unchanged,
Trafo,5923,TR-B,AŞKALE,unchanged,
Trafo,5924,TR-B,BAYAT HAVZA,unchanged,
Trafo,5925,TR-A,BOZÜYÜK RES,removed-from-source,
Trafo,5926,TR-B,BOZÜYÜK RES,removed-from-source,
Trafo,5927,TR-B,TAVAS,unchanged,
Trafo,5928,TR-A,ZONGULDAK RES,unchanged,
Trafo,5929,TR-B,ZONGULDAK RES,unchanged,
Trafo,5930,TR-A,ADAPAZARI RES,unchanged,
Trafo,5931,TR-B,ADAPAZARI RES,unchanged,
Trafo,5932,TR-A,ÖMERLİ RES,unchanged,
Trafo,5933,TR-B,ÖMERLİ RES,unchanged,
Trafo,5934,TR-A,ŞİLE RES,unchanged,
Trafo,5936,TR-B,BANDIRMA,unchanged,
Trafo,5937,TR-A,KANDIRA RES,unchanged,
Trafo,5939,TR-A,YAKINKENT,unchanged,
Trafo,5940,TR-A,ARAKLI,unchanged,
Trafo,5941,TR-B,UŞAK 380,unchanged,
Trafo,5942,TR-A,KAYABAŞI,unchanged,
Trafo,5943,TR-A,TATLIPINAR RES,unchanged,
Trafo,5946,TR-B,MAÇKA HAVZA,updated,Normal İşletme Durumu
Trafo,5948,TR-B,FERİZLİ OSB,unchanged,
Trafo,5949,TR-B,KAYSERİ KAPASİTÖR,unchanged,
Trafo,5950,TR-B,SANDIKLI,unchanged,
Trafo,5951,TR-A,YIĞILCA ÇİMENTO,unchanged,
Trafo,5953,TR-A,YENİ SİVAS,unchanged,
Trafo,5954,TR-B,ALANBAŞI HAVZA,unchanged,
Trafo,5955,TR-B,İKİZDERE HAVZA,unchanged,
Trafo,5956,TR-B,GELİBOLU,unchanged,
Trafo,5957,TR-C,BAHÇEŞEHİR,unchanged,
Trafo,5958,TR-B,TAŞUCU,unchanged,
Trafo,5960,TR-B,MİSİS,unchanged,
Trafo,5963,TR-A,SENDİREMEKE,unchanged,
Trafo,5965,TR-B,ÇEKEREK HAVZA,unchanged,
Trafo,5967,TR-A,ARDEŞEN,unchanged,
Trafo,5968,TR-5,BEYKENT OSB,unchanged,
Trafo,5972,B-OTR-4,REŞADİYE,unchanged,
Trafo,5974,TR-A,BOZKURT HAVZA,unchanged,
Trafo,5975,TR-B,PASİNLER HAVZA,unchanged,
Trafo,5976,TR-B,ARDANUÇ,unchanged,
Trafo,5977,TR-B,KAYABAŞI,unchanged,
Trafo,5978,TR-B,GÖYNÜK HAVZA,unchanged,
Trafo,5979,TR-B,BİZNA HAVZA,unchanged,
Trafo,5980,TR-B,CUMAYERİ,unchanged,
Trafo,5983,TR-B,AKŞEHİR,unchanged,
Trafo,5984,TR-B,ALTINOVA,unchanged,
Trafo,5985,B-OTR-3,ALTINORDU,unchanged,
Trafo,5986,TR-B,DEMİRKÖY,unchanged,
Trafo,5987,TR-A,İYİDERE,unchanged,
Trafo,5988,TR-A,ŞARKIŞLA,unchanged,
Trafo,5989,TR-A,ÇATALCA,unchanged,
Trafo,5990,TR-B,ÇATALCA,unchanged,
Trafo,5991,TR-B,VİZE HAVZA,unchanged,
Trafo,5992,B-OTR-4,PAŞAKÖY,unchanged,
Trafo,5993,TR-B,BÜYÜKDÜZ HAVZA,unchanged,
Trafo,5994,TR-B,GÖLPAZARI,unchanged,
Trafo,5995,TR-B,AKYAKA,unchanged,
Trafo,5996,TR-A,ORTAKÖY,unchanged,
Trafo,5997,TR-B,KONYA KUZEY,unchanged,
Trafo,5998,TR-A,MARMARİS 2,unchanged,
Trafo,5999,TR-B,SAFRANBOLU,unchanged,
Trafo,6000,TR-A,ASİLDEMİR ÇELİK,unchanged,
Trafo,6001,TR-B,ASİLDEMİR ÇELİK,unchanged,
Trafo,6003,TR-A,ÇUMRA,unchanged,
Trafo,6004,B-OTR-4,TİREBOLU,unchanged,
Trafo,6005,TR-A,BİRECİK,unchanged,
Trafo,6007,TR-B,KIZILOT,unchanged,
Trafo,6008,TR-D,ÇERKEZKÖY OSB,unchanged,
Trafo,6010,OTR-1,KIZILOT,unchanged,
Trafo,6013,TR-B,MERZİFON,unchanged,
Trafo,6014,TR-A,KARAMAN OSB,unchanged,
Trafo,6015,TR-B,KALKANDERE,unchanged,
Trafo,6016,TR-B,ADATOPRAKPINAR,unchanged,
Trafo,6017,TR-A,KUZEYŞEHİR,unchanged,
Trafo,6018,TR-B,KUZEYŞEHİR,unchanged,
Trafo,6019,TR-A,TAŞLICA,unchanged,
Trafo,6020,TR-B,TAŞLICA,unchanged,
Trafo,6021,TR-D,ELBEYLİ,unchanged,
Trafo,6022,TR-A,KIZÖREN,unchanged,
Trafo,6023,TR-B,BEYPAZARI,unchanged,
Trafo,6024,TR-A,MERZİFON,unchanged,
Trafo,6025,TR-A,FİNİKE,unchanged,
Trafo,6026,TR-A,DİKMEN1,updated,Normal İşletme Durumu
Trafo,6027,TR-D,BALIKESİR SEKA,unchanged,
Trafo,6028,TR-A,DALAMAN,unchanged,
Trafo,6029,TR-B,BARTIN,unchanged,
Trafo,6030,TR-A,KAYNARCA,unchanged,
Trafo,6032,TR-B,ADİLCEVAZ,updated,Normal İşletme Durumu
Trafo,6033,TR-A,TUZGÖLÜ GEÇİCİ,unchanged,
Trafo,6038,TR-B,ÇÖLOVASI,unchanged,
Trafo,6039,TR-A,AKYURT,unchanged,
Trafo,6040,TR-A,KÖYLÜKÖY,updated,Normal İşletme Durumu
Trafo,6041,TR-A,KARAHALLI,unchanged,
Trafo,6042,TR-B,BUCAK,unchanged,
Trafo,6043,TR-A,SÖKE,unchanged,
Trafo,6045,A-OTR-2,MERSİN380,unchanged,
Trafo,6046,B-OTR-4,CİZRE,unchanged,
Trafo,6047,TR-B,GÖLMARMARA,unchanged,
Trafo,6048,TR-B,YAZIHAN HAVZA,unchanged,
Trafo,6049,TR-A,DATÇA,unchanged,
Trafo,6050,TR-C,PEKMEZLİ,updated,Normal İşletme Durumu
Trafo,6051,TR-D,YENİKÖY TES,unchanged,
Trafo,6052,TR-A,ERDEK,unchanged,
Trafo,6054,TR-A,KADİRLİ,unchanged,
Trafo,6057,TR-B,YILDIZ,unchanged,
Trafo,6058,TR-A,KÜTÜKLÜ GEÇİCİ,unchanged,
Trafo,6059,TR-A,ALTINORDU,unchanged,
Trafo,6060,TR-B,YATAĞAN TES,unchanged,
Trafo,6061,TR-B,TOROSLAR,unchanged,
Trafo,6062,TR-B,BİGADİÇ,unchanged,
Trafo,6063,TR-B,GEZENDE HES,unchanged,
Trafo,6064,TR-B,BANAZ,unchanged,
Trafo,6065,TR-A,PATNOS,unchanged,
Trafo,6066,TR-B,SAMSUN2,unchanged,
Trafo,6068,TR-B,ILGIN,unchanged,
Trafo,6069,TR-A,OVACIK HAVZA,updated,Normal İşletme Durumu
Trafo,6070,TR-3,KAVACIK,updated,Adı
Trafo,6071,TR-5,KAVACIK,updated,Adı
Trafo,6072,TR-B,HINIS,unchanged,
Trafo,6073,TR-B,ÇİFTELER,unchanged,
Trafo,6074,TR-A,BOĞAZLIYAN,unchanged,
Trafo,6076,TR-A,İNCEK,updated,Normal İşletme Durumu
Trafo,6077,TR-C,MEYDANCIK HAVZA,unchanged,
Trafo,6078,TR-B,KÖYLÜKÖY,unchanged,
Trafo,6079,TR-B,TEPEÖREN,unchanged,
Trafo,6081,TR-E,GEBZE OSB,unchanged,
Trafo,6082,TR-A,SİNCİK HAVZA,unchanged,
Trafo,6083,TR-A,BOZÜYÜK,unchanged,
Trafo,6084,TR-B,DATÇA,unchanged,
Trafo,6085,TR-A,AKŞEHİR,unchanged,
Trafo,6086,TR-B,MİSLİOVA,unchanged,
Trafo,6087,TR-2,KARAPINAR MEKE GÖLÜ GES,unchanged,
Trafo,6088,TR-3,KARAPINAR MEKE GÖLÜ GES,unchanged,
Trafo,6089,TR-A,YEŞİLHİSAR,unchanged,
Trafo,6090,TR-B,SİNCAN,unchanged,
Trafo,6091,TR-A,TAVAS,unchanged,
Trafo,6092,TR-B,GAZİPAŞA,unchanged,
Trafo,6093,TR-A,KAŞ,unchanged,
Trafo,6094,TR-B,FETHİYE,unchanged,
Trafo,6095,TR-A,MUDURNU,unchanged,
Trafo,6096,TR-A,ÇANKIRI,unchanged,
Trafo,6097,TR-B,LADİK ÇİMENTO,unchanged,
Trafo,6098,TR-A,TAŞKÖPRÜ,unchanged,
Trafo,6099,TR-B,ŞİLE,unchanged,
Trafo,6100,TR-A,MUĞLA GÜNEY,unchanged,
Trafo,6101,TR-B,MUĞLA GÜNEY,unchanged,
Trafo,6102,TR-B,AKORSAN,unchanged,
Trafo,6103,TR-B,BORNOVA380,unchanged,
Trafo,6104,TR-A,ORDU,unchanged,
Trafo,6105,TR-C,BÜSAN,unchanged,
Trafo,6106,TR-B,ULUDERE,unchanged,
Trafo,6108,TR-A,KIRKA SALİH GÜNGÖR,unchanged,
Trafo,6109,TR-B,DALAMAN,unchanged,
Trafo,6110,TR-B,KUZULUK,unchanged,
Trafo,6111,TR-A,TAKSAN,unchanged,
Trafo,6112,TR-A,BOYABAT,unchanged,
Trafo,6114,TR-B,KEPEZKAYA HAVZA,unchanged,
Trafo,6115,TR-A,BEYPAZARI,unchanged,
Trafo,6116,TR-B,GERCÜŞ,unchanged,
Trafo,6117,TR-A,KAYNAŞLI,updated,Normal İşletme Durumu
Trafo,6118,TR-B,KADİRLİ,unchanged,
Trafo,6119,TR-A,TERME,unchanged,
Trafo,6120,TR-C,ÇATES MUHAMMED DEMİREL,unchanged,
Trafo,6121,TR-A,BÜYÜKBAKKALKÖY,unchanged,
Trafo,6122,TR-A,AKKÖPRÜ,unchanged,
Trafo,6123,TR-B,AKKÖPRÜ,unchanged,
Trafo,6124,TR-C,AKKÖPRÜ,unchanged,
Trafo,6125,TR-A,EĞİRDİR YUSUF ÖZDEMİR,unchanged,
Trafo,6126,TR-B,ATIŞALANI,unchanged,
Trafo,6127,TR-A,POLATLI,unchanged,
Trafo,6128,TR-A,TOROSLAR,unchanged,
Trafo,6130,TR-B,ANDIRIN,unchanged,
Trafo,6132,TR-B,SİVRİHİSAR,updated,Normal İşletme Durumu
Trafo,6133,TR-A,SANDIKLI,unchanged,
Trafo,6134,TR-A,MORSAN,unchanged,
Trafo,6135,TR-B,SİVEREK,unchanged,
Trafo,6136,TR-B,YAKINKENT,unchanged,
Trafo,6137,TR-B,TEKİRDAĞ,unchanged,
Trafo,6138,TR-C,YUMURTALIK,unchanged,
Trafo,6139,TR-B,KAŞ,unchanged,
Trafo,6140,TR-A,DERYA2 HES,unchanged,
Trafo,6141,TR-B,KASTAMONU OSB,unchanged,
Trafo,6142,TR-A (YENİ),ŞARKÖY,unchanged,
Trafo,6143,TR-A,ESBAŞ,unchanged,
Trafo,6144,TR-B,DİKİLİ,unchanged,
Trafo,6146,TR-B,SİMAV,unchanged,
Trafo,6147,TR-A,BAĞLUM,unchanged,
Trafo,6148,TR- A (YENİ),TEGESAN,unchanged,
Trafo,6150,TR-1,İSTANBUL RES,unchanged,
Trafo,6151,TR-B,BOYABAT,unchanged,
Trafo,6152,TR-A,BİLKENT,unchanged,
Trafo,6153,TR-B,BİLKENT,unchanged,
Trafo,6154,TR-C,BİLKENT,unchanged,
Trafo,6155,TR-2,İSTANBUL RES,unchanged,
Trafo,6156,TR-C,KIRIKKALE,unchanged,
Trafo,6157,TR-A,SAMSUN2,unchanged,
Trafo,6158,TR-B,KARATAY,unchanged,
Trafo,6159,TR-A,ADIYAMAN ÇİMENTO,unchanged,
Trafo,6161,OTR-1,ÇAĞLAYAN İSTANBUL,unchanged,
Trafo,6162,TR-B,MAMAK,unchanged,
Trafo,6163,TR-A,İSMETPAŞA,updated,Normal İşletme Durumu
Trafo,6165,TR-A,TAYSEB,updated,Bağlantı Türü
Trafo,6166,TR-A,EBSO,unchanged,
Trafo,6168,TR-A,GÖKSUN,unchanged,
Trafo,6169,TR-A,ÇAĞLAYAN HAVZA,unchanged,
Trafo,6170,TR-A,CİDE,updated,Normal İşletme Durumu
Trafo,6171,TR-C,IŞIKLAR,unchanged,
Trafo,6172,TR-C,ALANYA,unchanged,
Trafo,6173,TR-A,ÇORUM1,unchanged,
Trafo,6174,TR-B,TOKAT OSB,unchanged,
Trafo,6175,TR-B,ELMALI,unchanged,
Trafo,6176,TR-B,HAVSA,unchanged,
Trafo,6177,TR-A,LADİK ÇİMENTO,unchanged,
Trafo,6179,TR-A,MUŞ,unchanged,
Trafo,6180,TR-A,ÇÖLOVASI,unchanged,
Trafo,6181,TR-A,BEYLİKKÖPRÜ,unchanged,
Trafo,6182,TR-B,ARAÇ,unchanged,
Trafo,6183,TR-A,HAYRABOLU,unchanged,
Trafo,6184,TR-B,BOZKURT HAVZA,unchanged,
Trafo,6185,TR-A,GELİBOLU RES,unchanged,
Trafo,6186,TR-A,KAVAK OSB,unchanged,
Trafo,6187,TR-B,AYANCIK,unchanged,
Trafo,6188,TR-B,EMİRLER,unchanged,
Trafo,6190,TR-B,ISPARTA,unchanged,
Trafo,6191,A-OTR-2,BOZOK,unchanged,
Trafo,6192,B-OTR-3,BOZOK,removed-from-source,
Trafo,6194,TR-A,BOZOK,unchanged,
Trafo,6195,TR-B,BOZOK,unchanged,
Trafo,6196,TR-C,ARABAN PS,unchanged,
Trafo,6197,TR-B (YENİ),ŞARKÖY,unchanged,
Trafo,6198,TR-B,ÇAĞLAYAN HAVZA,unchanged,
Trafo,6199,TR-A,OVACIK,unchanged,
Trafo,6200,TR-B,ÇANAKKALE ÇİMENTO,unchanged,
Trafo,6201,TR-B,KAZAN,unchanged,
Trafo,6202,TR-B,TERCAN,unchanged,
Trafo,6203,TR-B,GÖKSUN,unchanged,
Trafo,6204,TR-A,MUT,unchanged,
Trafo,6205,TR-B,MUT,unchanged,
Trafo,6206,TR-A,GÖLPAZARI,updated,Normal İşletme Durumu
Trafo,6207,TR-B,BAŞKALE,updated,Normal İşletme Durumu
Trafo,6208,TR-C,AFYON2,unchanged,
Trafo,6209,TR-A,HASAN ÇELEBİ,unchanged,
Trafo,6210,TR-B,HABAŞ,unchanged,
Trafo,6211,TR-A,HABAŞ,unchanged,
Trafo,6212,TR-A,KURŞUNLU,unchanged,
Trafo,6213,TR-A,KASTAMONU OSB,unchanged,
Trafo,6214,TR-A,KÜRE,unchanged,
Trafo,6215,TR-B,ERBAA,unchanged,
Trafo,6216,TR-A,KARGI,unchanged,
Trafo,6217,TR-B,AKKUŞ HAVZA,unchanged,
Trafo,6219,TR-B,HANKENDİ,unchanged,
Trafo,6220,TR-B,ŞEBİNKARAHİSAR,unchanged,
Trafo,6221,TR-B,ARTVİN,unchanged,
Trafo,6222,TR-C,ELBEYLİ,unchanged,
Trafo,6223,TR-A,ELBEYLİ,updated,Normal İşletme Durumu
Trafo,6224,TR-B,ELBEYLİ,unchanged,
Trafo,6225,TR-A,POSOF HAVZA,unchanged,
Trafo,6226,TR-B,AKDAĞ MADENİ,unchanged,
Trafo,6227,TR-A,YILDIZ,unchanged,
Trafo,6228,TR-A,KALECİK,unchanged,
Trafo,6229,TR-B,ARAPGİR HAVZA,unchanged,
Trafo,6230,TR-B,ŞARKIŞLA,unchanged,
Trafo,6231,TR-A,HABAŞ BİLECİK,unchanged,
Trafo,6232,TR-B,HABAŞ BİLECİK,unchanged,
Trafo,6233,TR-A,GÜRAĞAÇ,unchanged,
Trafo,6234,TR-B,GAZİANTEP,unchanged,
Trafo,6235,TR-B,İSMETPAŞA,unchanged,
Trafo,6236,TR-B,KOZAN,unchanged,
Trafo,6237,TR-A,TAŞUCU,unchanged,
Trafo,6238,TR-A,BAHÇE,unchanged,
Trafo,6239,TR-A,BERKE HES,unchanged,
Trafo,6240,TR-B,TOPKAPI,unchanged,
Trafo,6241,TR-A,SİMAV,updated,Normal İşletme Durumu
Trafo,6242,OTR-5,BARTIN OSB,unchanged,
Trafo,6244,TR-B,KOZAN HAVZA,updated,Normal İşletme Durumu
Trafo,6245,TR-B,KALABA,unchanged,
Trafo,6246,TR-D,KARAKAYA HES,unchanged,
Trafo,6247,TR-A,KARSAK,unchanged,
Trafo,6248,TR-B,OTLUCA HES,updated,Normal İşletme Durumu
Trafo,6249,TR-A,GEDİZ,updated,Normal İşletme Durumu
Trafo,6250,TR-B,VEZİRKÖPRÜ,unchanged,
Trafo,6251,TR-A,AĞRI2,unchanged,
Trafo,6252,TR-B,EMET,unchanged,
Trafo,6253,TR-A,TEPEÖREN,unchanged,
Trafo,6255,TR-B,YİBİTAŞ,unchanged,
Trafo,6256,TR-B,KARAKOÇAN,unchanged,
Trafo,6257,TR-A,KALABA,unchanged,
Trafo,6258,TR-D,ÇİNKUR,unchanged,
Trafo,6259,TR-A,MAMAK,unchanged,
Trafo,6260,TR-B,KARGI,unchanged,
Trafo,6261,TR-B,MADEN,unchanged,
Trafo,6262,A-OTR-1,ÜRGÜP,unchanged,
Trafo,6263,B-OTR-3,ÜRGÜP,unchanged,
